pclass,survived,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest,last_name,first_name,title
1,0,0,54.0,0,0,17463.0,51.8625,163,0,13.0,175.0,"Dorchester, MA",McCarthy, Timothy J,Mr
1,1,0,36.0,0,0,17473.0,26.2875,153,0,7.0,160.8099173553719,"Philadelphia, PA",McGough, James Robert,Mr
1,0,0,28.0,1,0,17604.0,82.1708,80,1,13.0,160.8099173553719,"New York, NY",Meyer, Edgar Joseph,Mr
1,1,1,29.8811345124283,1,0,17604.0,82.1708,80,1,6.0,160.8099173553719,"New York, NY",Meyer, Edgar Joseph (Leila Saks),Mrs
1,0,0,65.0,0,0,13509.0,26.55,158,0,13.0,249.0,"East Bridgewater, MA",Millet, Francis Davis,Mr
1,0,0,44.0,2,0,19928.0,90.0,102,2,13.0,230.0,"Fond du Lac, WI",Minahan, William Edward,Dr
1,1,1,33.0,1,0,19928.0,90.0,102,2,14.0,160.8099173553719,"Green Bay, WI",Minahan, Daisy E,Miss
1,1,1,37.0,1,0,19928.0,90.0,102,2,14.0,160.8099173553719,"Fond du Lac, WI",Minahan, William Edward (Lillian E Thorpe),Mrs
1,1,0,30.0,1,0,13236.0,57.75,102,1,11.0,160.8099173553719,"New York, NY",Mock, Philipp Edmund,Mr
1,0,0,55.0,0,0,113787.0,30.5,82,0,13.0,160.8099173553719,"Montreal, PQ",Molson, Harry Markland,Mr
1,0,0,47.0,0,0,113796.0,42.4,80,0,13.0,160.8099173553719,"Washington, DC",Moore, Clarence Bloomfield,Mr
1,0,0,37.0,0,1,17596.0,29.7,69,1,13.0,160.8099173553719,"Brooklyn, NY",Natsch, Charles H,Mr
1,1,1,31.0,1,0,35273.0,113.275,132,1,6.0,160.8099173553719,"Lexington, MA",Newell, Madeleine,Miss
1,1,1,23.0,1,0,35273.0,113.275,132,1,6.0,160.8099173553719,"Lexington, MA",Newell, Marjorie,Miss
1,0,0,58.0,0,2,35273.0,113.275,140,1,13.0,122.0,"Lexington, MA",Newell, Arthur Webster,Mr
1,1,1,19.0,0,2,11752.0,26.2833,139,0,5.0,160.8099173553719,"New York, NY",Newsom, Helen Monypeny,Miss
1,0,0,64.0,0,0,693.0,26.0,80,0,13.0,263.0,"Isle of Wight, England",Nicholson, Arthur Ernest,Mr
1,1,1,39.0,0,0,17758.0,108.9,64,1,8.0,160.8099173553719,"New York, NY",Oliva y Ocana, Fermina,Dona
1,1,0,29.8811345124283,0,0,12998.0,25.7417,80,1,7.0,160.8099173553719,"Paris, France",Omont, Alfred Fernand,Mr
1,1,1,22.0,0,1,113509.0,61.9792,34,1,5.0,160.8099173553719,"Providence, RI",Ostby, Helene Ragnhild,Miss
1,0,0,65.0,0,1,113509.0,61.9792,32,1,13.0,234.0,"Providence, RI",Ostby, Engelhart Cornelius,Mr
1,0,0,28.5,0,0,17562.0,27.7208,136,1,13.0,189.0,"?Havana, Cuba",Ovies y Rodriguez, Servando,Mr
1,0,0,29.8811345124283,0,0,112052.0,0.0,80,0,13.0,160.8099173553719,Belfast,Parr, William Henry Marsh,Mr
1,0,0,45.5,0,0,113043.0,28.5,71,0,13.0,166.0,"Surbiton Hill, Surrey",Partner, Austen,Mr
1,0,0,23.0,0,0,12749.0,93.5,28,0,13.0,160.8099173553719,"Montreal, PQ",Payne, Vivian Ponsonby,Mr
1,0,0,29.0,1,0,113776.0,66.6,78,0,13.0,160.8099173553719,"Isleworth, England",Pears, Thomas Clinton,Mr
1,1,1,22.0,1,0,113776.0,66.6,78,0,8.0,160.8099173553719,"Isleworth, England",Pears, Thomas (Edith Wearne),Mrs
1,0,0,18.0,1,0,17758.0,108.9,98,1,13.0,160.8099173553719,"Madrid, Spain",Penasco y Castellana, Victor de Satode,Mr
1,1,1,17.0,1,0,17758.0,108.9,98,1,8.0,160.8099173553719,"Madrid, Spain",Penasco y Castellana, Victor de Satode (Maria Josefa Perez de Soto y Vallejo),Mrs
1,1,1,30.0,0,0,12749.0,93.5,52,0,3.0,160.8099173553719,"New York, NY",Perreault, Anne,Miss
1,1,0,52.0,0,0,113786.0,30.5,63,0,6.0,160.8099173553719,"Toronto, ON",Peuchen, Arthur Godfrey,Major
1,0,0,47.0,0,0,110465.0,52.0,66,0,13.0,207.0,"Worcester, MA",Porter, Walter Chamberlain,Mr
1,1,1,56.0,0,1,11767.0,83.1583,90,1,7.0,160.8099173553719,"Mt Airy, Philadelphia, PA",Potter, Thomas Jr (Lily Alexenia Wilson),Mrs
1,0,0,38.0,0,0,19972.0,0.0,80,0,13.0,160.8099173553719,"Rotterdam, Netherlands",Reuchlin, John George,Jonkheer
1,1,0,29.8811345124283,0,0,17607.0,39.6,80,0,13.0,160.8099173553719,"Paris /  New York, NY",Rheims, George Alexander Lucien,Mr
1,0,0,22.0,0,0,17760.0,135.6333,80,1,13.0,232.0,"New York, NY",Ringhini, Sante,Mr
1,0,0,29.8811345124283,0,0,17757.0,227.525,80,1,13.0,160.8099173553719,"New York, NY",Robbins, Victor,Mr
1,1,1,43.0,0,1,24160.0,211.3375,31,0,2.0,160.8099173553719,"St Louis, MO",Robert, Edward Scott (Elisabeth Walton McMillan),Mrs
1,0,0,31.0,0,0,17590.0,50.4958,9,0,13.0,160.8099173553719,"Trenton, NJ",Roebling, Washington Augustus II,Mr
1,1,0,45.0,0,0,111428.0,26.55,80,0,9.0,160.8099173553719,"New York, NY",Romaine," Charles Hallace (""Mr C Rolmane"")",Mr
1,0,0,29.8811345124283,0,0,113767.0,50.0,13,0,13.0,160.8099173553719,"Seattle, WA",Rood, Hugh Roscoe,Mr
1,1,1,33.0,0,0,17613.0,27.7208,1,1,11.0,160.8099173553719,"Paris, France",Rosenbaum, Edith Louise,Miss
1,0,0,46.0,0,0,17585.0,79.2,80,1,13.0,16.0,"New York, NY",Rosenshine," George (""Mr George Thorne"")",Mr
1,0,0,36.0,0,0,13049.0,40.125,0,1,13.0,160.8099173553719,"Winnipeg, MB",Ross, John Hugo,Mr
1,1,1,33.0,0,0,110152.0,86.5,53,0,8.0,160.8099173553719,"London  Vancouver, BC",Rothes,the  of (Lucy Noel Martha Dyer-Edwards),Countess
1,0,0,55.0,1,0,17603.0,59.4,80,1,13.0,160.8099173553719,"New York, NY",Rothschild, Martin,Mr
1,1,1,54.0,1,0,17603.0,59.4,80,1,6.0,160.8099173553719,"New York, NY",Rothschild, Martin (Elizabeth  Barrett),Mrs
1,0,0,33.0,0,0,113790.0,26.55,80,0,13.0,109.0,London,Rowe, Alfred G,Mr
1,1,0,13.0,2,2,17608.0,262.375,47,1,4.0,160.8099173553719,"Haverford, PA / Cooperstown, NY",Ryerson, John Borie,Master
1,1,1,18.0,2,2,17608.0,262.375,47,1,4.0,160.8099173553719,"Haverford, PA / Cooperstown, NY",Ryerson, Emily Borie,Miss
1,1,1,21.0,2,2,17608.0,262.375,47,1,4.0,160.8099173553719,"Haverford, PA / Cooperstown, NY",Ryerson," Susan Parker ""Suzette""",Miss
1,0,0,61.0,1,3,17608.0,262.375,47,1,13.0,160.8099173553719,"Haverford, PA / Cooperstown, NY",Ryerson, Arthur Larned,Mr
1,1,1,48.0,1,3,17608.0,262.375,47,1,4.0,160.8099173553719,"Haverford, PA / Cooperstown, NY",Ryerson, Arthur Larned (Emily Maria Borie),Mrs
1,1,0,29.8811345124283,0,0,19988.0,30.5,65,0,3.0,160.8099173553719,"Manchester, England",Saalfeld, Adolphe,Mr
1,1,1,24.0,0,0,17477.0,69.3,33,1,9.0,160.8099173553719,"New York, NY",Sagesser, Emma,Mlle
1,1,0,29.8811345124283,0,0,111163.0,26.0,80,0,1.0,160.8099173553719,"New York, NY",Salomon, Abraham L,Mr
1,1,1,35.0,1,0,13236.0,57.75,81,1,11.0,160.8099173553719,"New York, NY",Schabert, Paul (Emma Mock),Mrs
1,1,1,30.0,0,0,113798.0,31.0,80,1,4.0,160.8099173553719,"New York, NY",Serepeca, Augusta,Miss
1,1,0,34.0,0,0,113794.0,26.55,80,0,7.0,160.8099173553719,"New York, NY",Seward, Frederic Kimber,Mr
1,1,1,40.0,0,0,17582.0,153.4625,72,0,3.0,160.8099173553719,"New York, NY / Greenwich CT",Shutes, Elizabeth W,Miss
1,1,0,35.0,0,0,17475.0,26.2875,152,0,5.0,160.8099173553719,"St Louis, MO",Silverthorne, Spencer Victor,Mr
1,0,0,50.0,1,0,13507.0,55.9,161,0,13.0,160.8099173553719,"Duluth, MN",Silvey, William Baird,Mr
1,1,1,39.0,1,0,13507.0,55.9,161,0,11.0,160.8099173553719,"Duluth, MN",Silvey, William Baird (Alice Munger),Mrs
1,1,0,56.0,0,0,13213.0,35.5,10,1,3.0,160.8099173553719,"Basel, Switzerland",Simonius-Blumer, Oberst Alfons,Col
1,1,0,28.0,0,0,113788.0,35.5,17,0,7.0,160.8099173553719,"New Britain, CT",Sloper, William Thompson,Mr
1,0,0,56.0,0,0,113792.0,26.55,80,0,13.0,160.8099173553719,"New York, NY",Smart, John Montgomery,Mr
1,0,0,56.0,0,0,17764.0,30.6958,18,1,13.0,160.8099173553719,"St James, Long Island, NY",Smith, James Clinch,Mr
1,0,0,24.0,1,0,13695.0,60.0,83,0,13.0,160.8099173553719,"Huntington, WV",Smith, Lucien Philip,Mr
1,0,0,29.8811345124283,0,0,113056.0,26.0,5,0,13.0,160.8099173553719,"Streatham, Surrey",Smith, Richard William,Mr
1,1,1,18.0,1,0,13695.0,60.0,83,0,6.0,160.8099173553719,"Huntington, WV",Smith, Lucien Philip (Mary Eloise Hughes),Mrs
1,1,0,24.0,1,0,21228.0,82.2667,41,0,7.0,160.8099173553719,"Minneapolis, MN",Snyder, John Pillsbury,Mr
1,1,1,23.0,1,0,21228.0,82.2667,41,0,7.0,160.8099173553719,"Minneapolis, MN",Snyder, John Pillsbury (Nelle Stevenson),Mrs
1,1,0,6.0,0,2,16966.0,134.5,156,1,3.0,160.8099173553719,"Tuxedo Park, NY",Spedden, Robert Douglas,Master
1,1,0,45.0,1,1,16966.0,134.5,156,1,3.0,160.8099173553719,"Tuxedo Park, NY",Spedden, Frederic Oakley,Mr
1,1,1,40.0,1,1,16966.0,134.5,156,1,3.0,160.8099173553719,"Tuxedo Park, NY",Spedden, Frederic Oakley (Margaretta Corning Stone),Mrs
1,0,0,57.0,1,0,17569.0,146.5208,54,1,13.0,160.8099173553719,"Paris, France",Spencer, William Augustus,Mr
1,1,1,29.8811345124283,1,0,17569.0,146.5208,54,1,6.0,160.8099173553719,"Paris, France",Spencer, William Augustus (Marie Eugenie),Mrs
1,1,0,32.0,0,0,13214.0,30.5,44,1,3.0,160.8099173553719,"Basel, Switzerland",Stahelin-Maeglin, Max,Dr
1,0,0,62.0,0,0,113514.0,26.55,108,0,13.0,160.8099173553719,"Wimbledon Park, London / Hayling Island, Hants",Stead, William Thomas,Mr
1,1,0,54.0,1,0,11778.0,55.4417,68,1,1.0,160.8099173553719,"Newark, NJ",Stengel, Charles Emil Henry,Mr
1,1,1,43.0,1,0,11778.0,55.4417,68,1,5.0,160.8099173553719,"Newark, NJ",Stengel, Charles Emil Henry (Annie May Morris),Mrs
1,1,1,52.0,1,0,36947.0,78.2667,123,1,4.0,160.8099173553719,"Haverford, PA",Stephenson, Walter Bertram (Martha Eustis),Mrs
1,0,0,29.8811345124283,0,0,17605.0,27.7208,80,1,13.0,160.8099173553719,"Gallipolis, Ohio / ? Paris / New York",Stewart, Albert A,Mr
1,1,1,62.0,0,0,113572.0,80.0,30,0,6.0,160.8099173553719,"Cincinatti, OH",Stone, George Nelson (Martha Evelyn),Mrs
1,0,0,67.0,1,0,17483.0,221.7792,95,0,13.0,96.0,"New York, NY",Straus, Isidor,Mr
1,0,1,63.0,1,0,17483.0,221.7792,95,0,13.0,160.8099173553719,"New York, NY",Straus, Isidor (Rosalie Ida Blun),Mrs
1,0,0,61.0,0,0,36963.0,32.3208,142,0,13.0,46.0,"Haddenfield, NJ",Sutton, Frederick,Mr
1,1,1,48.0,0,0,17466.0,25.9292,121,0,8.0,160.8099173553719,"Brooklyn, NY",Swift, Frederick Joel (Margaret Welles Barron),Mrs
1,1,1,18.0,0,2,110413.0,79.65,171,0,8.0,160.8099173553719,"New York, NY",Taussig, Ruth,Miss
1,0,0,52.0,1,1,110413.0,79.65,170,0,13.0,160.8099173553719,"New York, NY",Taussig, Emil,Mr
1,1,1,39.0,1,1,110413.0,79.65,170,0,8.0,160.8099173553719,"New York, NY",Taussig, Emil (Tillie Mandelbaum),Mrs
1,1,0,48.0,1,0,19996.0,52.0,73,0,57.0,160.8099173553719,"London /  East Orange, NJ",Taylor, Elmer Zebley,Mr
1,1,1,29.8811345124283,1,0,19996.0,52.0,73,0,57.0,160.8099173553719,"London /  East Orange, NJ",Taylor, Elmer Zebley (Juliet Cummins Wright),Mrs
1,0,0,49.0,1,1,17421.0,110.8833,99,1,13.0,160.8099173553719,"Haverford, PA",Thayer, John Borland,Mr
1,1,0,17.0,0,2,17421.0,110.8833,101,1,13.0,160.8099173553719,"Haverford, PA",Thayer, John Borland Jr,Mr
1,1,1,39.0,1,1,17421.0,110.8833,99,1,4.0,160.8099173553719,"Haverford, PA",Thayer, John Borland (Marian Longstreth Morris),Mrs
1,1,1,29.8811345124283,0,0,17585.0,79.2,80,1,13.0,160.8099173553719,"New York, NY",Thorne, Gertrude Maybelle,Mrs
1,1,0,31.0,0,0,2543.0,28.5375,93,1,7.0,160.8099173553719,"Albany, NY",Tucker, Gilbert Milligan Jr,Mr
1,0,0,40.0,0,0,17601.0,27.7208,80,1,13.0,160.8099173553719,"Mexico City, Mexico",Uruchurtu, Manuel E,Don
1,0,0,61.0,0,0,111240.0,33.5,25,0,13.0,245.0,"Brooklyn, NY",Van der hoef, Wyckoff,Mr
1,0,0,47.0,0,0,36967.0,34.0208,138,0,13.0,160.8099173553719,"East Orange, NJ",Walker, William Anderson,Mr
1,1,1,35.0,0,0,17755.0,512.3292,80,1,3.0,160.8099173553719,"New York, NY",Ward, Anna,Miss
1,0,0,64.0,1,0,110813.0,75.25,133,1,13.0,160.8099173553719,"Portland, OR",Warren, Frank Manley,Mr
1,1,1,60.0,1,0,110813.0,75.25,133,1,5.0,160.8099173553719,"Portland, OR",Warren, Frank Manley (Anna Sophia Atkinson),Mrs
1,0,0,60.0,0,0,113800.0,26.55,80,0,13.0,160.8099173553719,"England Salt Lake City, Utah",Weir, John,Col
1,0,0,54.0,0,1,35281.0,77.2875,126,0,13.0,160.8099173553719,"Brunswick, ME",White, Percival Wayland,Mr
1,0,0,21.0,0,1,35281.0,77.2875,126,0,13.0,169.0,"Brunswick, ME",White, Richard Frasar,Mr
1,1,1,55.0,0,0,17760.0,135.6333,84,1,8.0,160.8099173553719,"New York, NY / Briarcliff Manor NY",White, John Stuart (Ella Holmes),Mrs
1,1,1,31.0,0,2,36928.0,164.8667,100,0,8.0,160.8099173553719,"Youngstown, OH",Wick, Mary Natalie,Miss
1,0,0,57.0,1,1,36928.0,164.8667,80,0,13.0,160.8099173553719,"Youngstown, OH",Wick, George Dennick,Mr
1,1,1,45.0,1,1,36928.0,164.8667,80,0,8.0,160.8099173553719,"Youngstown, OH",Wick, George Dennick (Mary Hitchcock),Mrs
1,0,0,50.0,1,1,113503.0,211.5,103,1,13.0,160.8099173553719,"Elkins Park, PA",Widener, George Dunton,Mr
1,0,0,27.0,0,2,113503.0,211.5,104,1,13.0,160.8099173553719,"Elkins Park, PA",Widener, Harry Elkins,Mr
1,1,1,50.0,1,1,113503.0,211.5,103,1,4.0,160.8099173553719,"Elkins Park, PA",Widener, George Dunton (Eleanor Elkins),Mrs
1,1,1,21.0,0,0,113795.0,26.55,80,0,810.0,160.8099173553719,"Duluth, MN",Willard, Constance,Miss
1,0,0,51.0,0,1,17597.0,61.3792,80,1,13.0,160.8099173553719,"Geneva, Switzerland / Radnor, PA",Williams, Charles Duane,Mr
1,1,0,21.0,0,1,17597.0,61.3792,80,1,13.0,160.8099173553719,"Geneva, Switzerland / Radnor, PA",Williams, Richard Norris II,Mr
1,0,0,29.8811345124283,0,0,113510.0,35.0,74,0,13.0,160.8099173553719,"London, England",Williams-Lambert, Fletcher Fellows,Mr
1,1,1,31.0,0,0,16966.0,134.5,159,1,3.0,160.8099173553719,"New York, NY",Wilson, Helen Alice,Miss
1,1,0,29.8811345124283,0,0,19947.0,35.5,92,0,13.0,160.8099173553719,"London, England",Woolner, Hugh,Mr
1,0,0,62.0,0,0,113807.0,26.55,80,0,13.0,160.8099173553719,"Halifax, NS",Wright, George,Mr
1,1,1,36.0,0,0,17760.0,135.6333,84,1,8.0,160.8099173553719,"New York, NY / Washington, DC",Young, Marie Grice,Miss
2,0,0,30.0,1,0,3381.0,24.0,80,1,13.0,160.8099173553719,"Russia New York, NY",Abelson, Samuel,Mr
2,1,1,28.0,1,0,3381.0,24.0,80,1,10.0,160.8099173553719,"Russia New York, NY",Abelson, Samuel (Hannah Wizosky),Mrs
2,0,0,30.0,0,0,248744.0,13.0,80,0,13.0,160.8099173553719,"Bryn Mawr, PA, USA",Aldworth, Charles Augustus,Mr
2,0,0,18.0,0,0,231945.0,11.5,80,0,13.0,160.8099173553719,"Buenos Aires, Argentina / New Jersey, NJ",Andrew, Edgardo Samuel,Mr
2,0,0,25.0,0,0,34050.0,10.5,80,0,13.0,160.8099173553719,"Cornwall, England Houghton, MI",Andrew, Frank Thomas,Mr
2,0,0,34.0,1,0,226875.0,26.0,80,0,13.0,160.8099173553719,"Warwick, England",Angle, William A,Mr
2,1,1,36.0,1,0,226875.0,26.0,80,0,11.0,160.8099173553719,"Warwick, England",Angle," William A (Florence ""Mary"" Agnes Hughes)",Mrs
2,0,0,57.0,0,0,244346.0,13.0,80,0,13.0,160.8099173553719,"West Hoboken, NJ",Ashby, John,Mr
2,0,0,18.0,0,0,29108.0,11.5,80,0,13.0,160.8099173553719,"Penzance, Cornwall / Akron, OH",Bailey, Percy Andrew,Mr
2,0,0,23.0,0,0,31030.0,10.5,80,0,13.0,160.8099173553719,Guernsey,Baimbrigge, Charles Robert,Mr
2,1,1,36.0,0,0,28551.0,13.0,117,0,10.0,160.8099173553719,"Bristol, Avon / Jacksonville, FL",Ball, (Ada E Hall),Mrs
2,0,0,28.0,0,0,34068.0,10.5,80,0,13.0,160.8099173553719,"Plymouth, Dorset / Houghton, MI",Banfield, Frederick James,Mr
2,0,0,51.0,0,0,1166.0,12.525,80,0,13.0,174.0,"Jacksonville, FL",Bateman, Robert James,Rev
2,1,0,32.0,1,0,2908.0,26.0,80,0,13.0,160.8099173553719,"Norwich / New York, NY",Beane, Edward,Mr
2,1,1,19.0,1,0,2908.0,26.0,80,0,13.0,160.8099173553719,"Norwich / New York, NY",Beane, Edward (Ethel Clarke),Mrs
2,0,0,28.0,0,0,244358.0,26.0,80,0,13.0,160.8099173553719,England,Beauchamp, Henry James,Mr
2,1,0,1.0,2,1,230136.0,39.0,183,0,11.0,160.8099173553719,"Guntur, India / Benton Harbour, MI",Becker, Richard F,Master
2,1,1,4.0,2,1,230136.0,39.0,183,0,11.0,160.8099173553719,"Guntur, India / Benton Harbour, MI",Becker, Marion Louise,Miss
2,1,1,12.0,2,1,230136.0,39.0,183,0,13.0,160.8099173553719,"Guntur, India / Benton Harbour, MI",Becker, Ruth Elizabeth,Miss
2,1,1,36.0,0,3,230136.0,39.0,183,0,11.0,160.8099173553719,"Guntur, India / Benton Harbour, MI",Becker, Allen Oliver (Nellie E Baumgardner),Mrs
2,1,0,34.0,0,0,248698.0,13.0,143,0,13.0,160.8099173553719,London,Beesley, Lawrence,Mr
2,1,1,19.0,0,0,28404.0,13.0,80,0,12.0,160.8099173553719,"Rochester, NY",Bentham, Lilian W,Miss
2,0,0,23.0,0,0,28425.0,13.0,80,0,13.0,160.8099173553719,"St Ives, Cornwall / Calumet, MI",Berriman, William John,Mr
2,0,0,26.0,0,0,237670.0,13.0,80,0,13.0,160.8099173553719,"Elmira, NY / Orange, NJ",Botsford, William Hull,Mr
2,0,0,42.0,0,0,211535.0,13.0,80,0,13.0,160.8099173553719,London,Bowenur, Solomon,Mr
2,0,0,27.0,0,0,220367.0,13.0,80,0,13.0,160.8099173553719,"Lake Arthur, Chavez County, NM",Bracken, James H,Mr
2,1,1,24.0,0,0,248733.0,13.0,181,0,11.0,160.8099173553719,"London / Montreal, PQ",Brown," Amelia ""Mildred""",Miss
2,1,1,15.0,0,2,29750.0,39.0,80,0,14.0,160.8099173553719,"Cape Town, South Africa / Seattle, WA",Brown, Edith Eileen,Miss
2,0,0,60.0,1,1,29750.0,39.0,80,0,13.0,160.8099173553719,"Cape Town, South Africa / Seattle, WA",Brown, Thomas William Solomon,Mr
2,1,1,40.0,1,1,29750.0,39.0,80,0,14.0,160.8099173553719,"Cape Town, South Africa / Seattle, WA",Brown, Thomas William Solomon (Elizabeth Catherine Ford),Mrs
2,1,1,20.0,1,0,236853.0,26.0,80,0,12.0,160.8099173553719,"Skara, Sweden / Rockford, IL",Bryhl, Dagmar Jenny Ingeborg ,Miss
2,0,0,25.0,1,0,236853.0,26.0,80,0,13.0,160.8099173553719,"Skara, Sweden / Rockford, IL",Bryhl, Kurt Arnold Gottfrid,Mr
2,1,1,36.0,0,0,27849.0,13.0,80,0,9.0,160.8099173553719,"Sittingbourne, England / San Diego, CA",Buss, Kate,Miss
2,0,0,25.0,0,0,234686.0,13.0,80,0,13.0,97.0,"Southsea, Hants",Butler, Reginald Fenton,Mr
2,0,0,42.0,0,0,244310.0,13.0,80,0,13.0,160.8099173553719,London,Byles, Thomas Roussel Davids,Rev
2,1,1,42.0,0,0,236852.0,13.0,80,0,13.0,160.8099173553719,"New York, NY",Bystrom, (Karolina),Mrs
2,1,0,0.8333,0,2,248738.0,29.0,80,0,13.0,160.8099173553719,"Bangkok, Thailand / Roseville, IL",Caldwell, Alden Gates,Master
2,1,0,26.0,1,1,248738.0,29.0,80,0,13.0,160.8099173553719,"Bangkok, Thailand / Roseville, IL",Caldwell, Albert Francis,Mr
2,1,1,22.0,1,1,248738.0,29.0,80,0,13.0,160.8099173553719,"Bangkok, Thailand / Roseville, IL",Caldwell, Albert Francis (Sylvia Mae Harbaugh),Mrs
2,1,1,35.0,0,0,13528.0,21.0,80,0,14.0,160.8099173553719,"Mamaroneck, NY",Cameron, Clear Annie,Miss
2,0,0,29.8811345124283,0,0,239853.0,0.0,80,0,13.0,160.8099173553719,Belfast,Campbell, William,Mr
2,0,0,19.0,0,0,28424.0,13.0,80,0,13.0,18.0,"St Ives, Cornwall / Calumet, MI",Carbines, William,Mr
2,0,1,44.0,1,0,244252.0,26.0,80,0,13.0,160.8099173553719,London,Carter, Ernest Courtenay (Lilian Hughes),Mrs
2,0,0,54.0,1,0,244252.0,26.0,80,0,13.0,160.8099173553719,London,Carter, Ernest Courtenay,Rev
2,0,0,52.0,0,0,248731.0,13.5,80,0,13.0,130.0,"Bronx, NY",Chapman, Charles Henry,Mr
2,0,0,37.0,1,0,29037.0,26.0,80,0,13.0,17.0,"Cornwall / Spokane, WA",Chapman, John Henry,Mr
2,0,1,29.0,1,0,29037.0,26.0,80,0,13.0,160.8099173553719,"Cornwall / Spokane, WA",Chapman, John Henry (Sara Elizabeth Lawry),Mrs
2,1,1,25.0,1,1,237789.0,30.0,80,0,12.0,160.8099173553719,London,Christy, Julie Rachel,Miss
2,1,1,45.0,0,2,237789.0,30.0,80,0,12.0,160.8099173553719,London,Christy, (Alice Frances),Mrs
2,0,0,29.0,1,0,2003.0,26.0,80,0,13.0,160.8099173553719,"England / San Francisco, CA",Clarke, Charles Valentine,Mr
2,1,1,28.0,1,0,2003.0,26.0,80,0,14.0,160.8099173553719,"England / San Francisco, CA",Clarke, Charles V (Ada Maria Winfield),Mrs
2,0,0,29.0,0,0,14263.0,10.5,80,0,13.0,160.8099173553719,"Hartford, Huntingdonshire",Coleridge, Reginald Charles,Mr
2,0,0,28.0,0,0,248740.0,13.0,80,0,13.0,160.8099173553719,"Helsinki, Finland Ashtabula, Ohio",Collander, Erik Gustaf,Mr
2,1,0,24.0,0,0,28034.0,10.5,80,0,9.0,160.8099173553719,"London / Fort Byron, NY",Collett, Sidney C Stuart,Mr
2,1,1,8.0,0,2,31921.0,26.25,80,0,14.0,160.8099173553719,"Bishopstoke, Hants / Fayette Valley, ID",Collyer," Marjorie ""Lottie""",Miss
2,0,0,31.0,1,1,31921.0,26.25,80,0,13.0,160.8099173553719,"Bishopstoke, Hants / Fayette Valley, ID",Collyer, Harvey,Mr
2,1,1,31.0,1,1,31921.0,26.25,80,0,14.0,160.8099173553719,"Bishopstoke, Hants / Fayette Valley, ID",Collyer, Harvey (Charlotte Annie Tate),Mrs
2,1,1,22.0,0,0,14266.0,10.5,181,0,14.0,160.8099173553719,Pennsylvania,Cook, (Selena Rogers),Mrs
2,0,1,30.0,0,0,237249.0,13.0,80,0,13.0,160.8099173553719,"Provo, UT",Corbett, Walter H (Irene Colvin),Mrs
2,0,1,29.8811345124283,0,0,13534.0,21.0,80,0,13.0,160.8099173553719,"Upper Burma, India Pittsburgh, PA",Corey, Percy C (Mary Phyllis Elizabeth Miller),Mrs
2,0,0,21.0,0,0,29107.0,11.5,80,0,13.0,160.8099173553719,"Penzance, Cornwall / Akron, OH",Cotterill," Henry ""Harry""",Mr
2,0,0,29.8811345124283,0,0,239853.0,0.0,80,0,13.0,160.8099173553719,Belfast,Cunningham, Alfred Fleming,Mr
2,1,0,8.0,1,1,33112.0,36.75,80,0,14.0,160.8099173553719,"St Ives, Cornwall / Hancock, MI",Davies, John Morgan Jr,Master
2,0,0,18.0,0,0,14879.0,73.5,80,0,13.0,160.8099173553719,"Lyndhurst, England",Davies, Charles Henry,Mr
2,1,1,48.0,0,2,33112.0,36.75,80,0,14.0,160.8099173553719,"St Ives, Cornwall / Hancock, MI",Davies, John Morgan (Elizabeth Agnes Mary White) ,Mrs
2,1,1,28.0,0,0,237668.0,13.0,80,0,13.0,160.8099173553719,"London / Staten Island, NY",Davis, Mary,Miss
2,0,0,32.0,0,0,244360.0,13.0,80,0,13.0,160.8099173553719,"Portugal / Sau Paulo, Brazil",de Brito, Jose Joaquim,Mr
2,0,0,17.0,0,0,14879.0,73.5,80,0,13.0,160.8099173553719,"New York, NY",Deacon, Percy William,Mr
2,0,0,29.0,1,0,2167.0,27.7208,80,1,13.0,295.0,"Lucca, Italy / California",del Carlo, Sebastiano,Mr
2,1,1,24.0,1,0,2167.0,27.7208,80,1,12.0,160.8099173553719,"Lucca, Italy / California",del Carlo, Sebastiano (Argenia Genovesi),Mrs
2,0,0,25.0,0,0,31029.0,31.5,80,0,13.0,160.8099173553719,"Guernsey / Elizabeth, NJ",Denbury, Herbert,Mr
2,0,0,18.0,0,0,14879.0,73.5,80,0,13.0,160.8099173553719,"New Forest, England",Dibden, William,Mr
2,1,1,18.0,0,1,231919.0,23.0,80,0,13.0,160.8099173553719,Southampton,Doling, Elsie,Miss
2,1,1,34.0,0,1,231919.0,23.0,80,0,13.0,160.8099173553719,Southampton,Doling, John T (Ada Julia Bone),Mrs
2,0,0,54.0,0,0,28403.0,26.0,80,0,13.0,160.8099173553719,"Holley, NY",Downton, William James,Mr
2,1,0,8.0,0,2,28220.0,32.5,80,0,10.0,160.8099173553719,"Greenport, NY",Drew, Marshall Brines,Master
2,0,0,42.0,1,1,28220.0,32.5,80,0,13.0,160.8099173553719,"Greenport, NY",Drew, James Vivian,Mr
2,1,1,34.0,1,1,28220.0,32.5,80,0,10.0,160.8099173553719,"Greenport, NY",Drew, James Vivian (Lulu Thorne Christian),Mrs
2,1,1,27.0,1,0,2149.0,13.8583,80,1,12.0,160.8099173553719,"Barcelona, Spain / Havana, Cuba",Duran y More, Asuncion,Miss
